NOM_CCOSTO,CCOSTO,NOM OFICIO,ZONA,LATITUD,LONGITUD,#ACTIVOS,MES,AÑO,RETIROS,TASA_ROTACION_ACT_MES_ANT,TASA_ROTACION_MENSUAL,AUS_MEDICO,AUS_LEGAL,AUS_ADMINISTRATIVO,AUS_TOTAL,#DIAS_ADMINISTRATIVO,DIAS_AUSENCIA,#DIAS_LEGAL,#DIAS_MEDICO,#HORAS_AUSENTISMO,#HORAS,#ACCIDENTES,TASA_DE_ACCIDENTALIDAD,RANGOS DE PERMANENCIA
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"190,67",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ASESOR(A) DE VENTAS 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
